Date,Silver_Price,Gold_Price,Platinum_Price,Silver_Returns,Gold_Returns,Platinum_Returns,Gold_Silver_Ratio,Silver_Volatility_30d,Gold_Volatility_30d,Platinum_Volatility_30d,Silver_MA50,Silver_MA200,Gold_MA50,Gold_MA200
2016-02-03,13.949999809265137,109.25,84.94000244140625,,,,7.8315413257167,,,,,,,
2016-02-04,14.170000076293945,110.56999969482422,87.26000213623047,0.015770628676474274,0.012082377069329242,0.027313393314588374,7.803105088178867,,,,,,,
2016-02-05,14.34000015258789,112.31999969482422,87.91999816894531,0.011997182454384747,0.015827077912906162,0.007563557375170005,7.832635878637297,,,,,,,
2016-02-08,14.59000015258789,113.83000183105469,89.19999694824219,0.017433751557867527,0.013443751249405,0.014558676136881443,7.801919166591933,,,,,,,
2016-02-09,14.510000228881836,113.58000183105469,89.8499984741211,-0.005483202389950925,-0.002196257541759894,0.007287012871268095,7.827705033730888,,,,,,,
2016-02-10,14.550000190734863,114.45999908447266,90.19000244140625,0.0027567168312931933,0.007747818623272451,0.0037841288042212984,7.866666500620282,,,,,,,
2016-02-11,14.949999809265137,119.05999755859375,92.54000091552734,0.02749138235647486,0.0401886992042193,0.02605608615708621,7.9638795369620885,,,,,,,
2016-02-12,14.989999771118164,118.36000061035156,92.1500015258789,0.002675582766779483,-0.005879363032051943,-0.004214387138427145,7.8959307816935755,,,,,,,
2016-02-16,14.510000228881836,114.7699966430664,89.75,-0.032021317516039094,-0.030331226332987904,-0.026044508802367194,7.909717080129279,,,,,,,
2016-02-17,14.539999961853027,115.4800033569336,90.86000061035156,0.002067521192141486,0.00618634429410414,0.0123676948228586,7.94222858733876,,,,,,,
2016-02-18,14.760000228881836,118.29000091552734,91.12000274658203,0.01513069240756515,0.02433319602449635,0.002861568726435282,8.0142275800282,,,,,,,
2016-02-19,14.640000343322754,117.58000183105469,90.83999633789062,-0.008130073421291018,-0.006002190201855551,-0.0030729411792287387,8.031420701754454,,,,,,,
2016-02-22,14.430000305175781,115.48999786376953,89.31999969482422,-0.014344264564361997,-0.01777516528948675,-0.016732680585021087,8.003464686161188,,,,,,,
2016-02-23,14.539999961853027,117.22000122070312,90.87999725341797,0.00762298366950076,0.014979681261872324,0.01746526605378107,8.06189831693536,,,,,,,
2016-02-24,14.520000457763672,117.61000061035156,90.58999633789062,-0.0013754817153938115,0.003327072049028157,-0.0031910312972246446,8.099862045628717,,,,,,,
2016-02-25,14.40999984741211,117.91999816894531,89.33999633789062,-0.0075757993721512484,0.0026358095143692584,-0.01379843305587114,8.183206066454092,,,,,,,
2016-02-26,14.020000457763672,117.11000061035156,88.0199966430664,-0.027064496445395658,-0.006869043174790868,-0.014775013979538176,8.353066817875964,,,,,,,
2016-02-29,14.199999809265137,118.63999938964844,90.29000091552734,0.012838755037400063,0.013064629590324062,0.025789642797489742,8.354929646705973,,,,,,,
2016-03-01,14.170000076293945,117.7699966430664,90.48999786376953,-0.0021126572798696452,-0.0073331317520045625,0.002215050905019833,8.311220607549089,,,,,,,
2016-03-02,14.25,118.68000030517578,90.33999633789062,0.00564572500178695,0.007726956678680841,-0.0016576586299044127,8.328421074047423,,,,,,,
2016-03-03,14.5,120.7300033569336,91.48999786376953,0.01754385964912286,0.017273365743903035,0.012729705252340962,8.326207128064386,,,,,,,
2016-03-04,14.760000228881836,120.54000091552734,94.5,0.0179310502677128,-0.0015737798071993048,0.03289979458423886,8.166666602054587,,,,,,,
2016-03-07,14.899999618530273,121.13999938964844,96.38999938964844,0.0094850533521329,0.004977588099916774,0.01999999354125337,8.130201509468066,,,,,,,
2016-03-08,14.619999885559082,120.58000183105469,94.73999786376953,-0.018791928868439167,-0.0046227304062674834,-0.017117974233083144,8.24760620895474,,,,,,,
2016-03-09,14.529999732971191,119.58000183105469,93.95999908447266,-0.006155961237509167,-0.00829324916913754,-0.00823304619890819,8.229869513328763,,,,,,,
2016-03-10,14.819999694824219,121.5,94.22000122070312,0.019958703866660432,0.016056181130168712,0.0027671577135364167,8.19838073562397,,,,,,,
2016-03-11,14.720000267028809,119.41000366210938,92.70999908447266,-0.006747599855237096,-0.01720161594971703,-0.016026343840660817,8.11209249293118,,,,,,,
2016-03-14,14.579999923706055,117.87000274658203,92.16000366210938,-0.009510892716241282,-0.012896749587957723,-0.005932428301095638,8.084362370601504,,,,,,,
2016-03-15,14.539999961853027,117.95999908447266,92.16000366210938,-0.002743481622931254,0.000763521980092996,0.0,8.112792255429925,,,,,,,
2016-03-16,14.869999885559082,120.58999633789062,94.19000244140625,0.022696005816495113,0.02229567034444102,0.022026895601475305,8.109616494012279,,,,,,,
2016-03-17,15.15999984741211,120.12999725341797,94.88999938964844,0.01950235131707423,-0.003814570847019083,0.00743175422123632,7.92414237879592,0.2354004159135867,0.23013722444079301,0.24155181839852158,,,,
2016-03-18,15.029999732971191,119.80000305175781,93.58999633789062,-0.00857520552436608,-0.002746975852867317,-0.013700106018755376,7.9707255608896315,0.2343912931321639,0.22921474811125955,0.23606054441587926,,,,
2016-03-21,15.0600004196167,118.95999908447266,94.69000244140625,0.0019960537044918514,-0.007011719080860512,0.01175345813183104,7.899070104242425,0.23249571567571786,0.2274660697610654,0.2371600075819252,,,,
2016-03-22,15.119999885559082,119.30999755859375,95.69000244140625,0.003984028172019816,0.0029421526295789757,0.010560777000917287,7.890872914129133,0.22782662834697376,0.22490296273787266,0.2356842513212198,,,,
2016-03-23,14.510000228881836,116.61000061035156,92.26000213623047,-0.040343892942740656,-0.02263009809313088,-0.035844918148853266,8.03652644872065,0.25732601785206416,0.23549933788826682,0.2599004904860775,,,,
2016-03-24,14.430000305175781,116.33000183105469,91.45999908447266,-0.005513433662586498,-0.0024011557999427113,-0.008671179636182247,8.061677018075267,0.2577078675243387,0.234802295663963,0.26124965587161986,,,,
2016-03-28,14.460000038146973,116.5999984741211,91.08000183105469,0.0020789835299193093,0.0023209545157449885,-0.004154791791185164,8.063623662968068,0.24419479283826837,0.20286329729653763,0.2501018412626171,,,,
2016-03-29,14.600000381469727,118.76000213623047,93.29000091552734,0.009681904768562788,0.01852490300494103,0.024264372420325753,8.134246509127513,0.24594793315537056,0.20958106164342394,0.2597704663959936,,,,
2016-03-30,14.489999771118164,117.0999984741211,92.9000015258789,-0.0075342881833876385,-0.013977800877817192,-0.004180505797202971,8.081435495087295,0.2285255990652935,0.1936343377689596,0.24777978608938137,,,,
2016-03-31,14.680000305175781,117.63999938964844,94.04000091552734,0.013112528437462911,0.004611451089358232,0.012271252647190423,8.013623770033007,0.23159238657590311,0.19330306430401326,0.24774239962050043,,,,
2016-04-01,14.34000015258789,116.93000030517578,92.26000213623047,-0.023160772855571055,-0.006035354370591106,-0.018928102530494262,8.154114299927244,0.2369888964440348,0.1806492658119276,0.25447965948239804,,,,
2016-04-04,14.199999809265137,116.1500015258789,90.69000244140625,-0.00976292481402019,-0.006670647201412416,-0.017017121813047043,8.179577682113347,0.23747132274744856,0.18084216713428336,0.2593615546618708,,,,
2016-04-05,14.420000076293945,117.66000366210938,91.5,0.015492976759426735,0.013000448699038714,0.008931497814404388,8.159500904271072,0.23854423574784506,0.17702327784742283,0.2555483458262656,,,,
2016-04-06,14.34000015258789,116.94000244140625,91.19000244140625,-0.005547844887849318,-0.006119337058417829,-0.0033879514600410054,8.154811798959605,0.23798205927564617,0.17272354930052,0.2509280098708966,,,,
2016-04-07,14.479999542236328,118.61000061035156,92.04000091552734,0.009762858309535716,0.01428081181871077,0.009321180517209093,8.191298643648516,0.23974886939330892,0.17742311204173594,0.25206172268610794,,,,
2016-04-08,14.619999885559082,118.43000030517578,93.13999938964844,0.009668532303084065,-0.0015175811841288134,0.011951308813334949,8.100547279904914,0.24021091999709365,0.17736496735764576,0.25027647909714695,,,,
2016-04-11,15.140000343322754,120.02999877929688,95.13999938964844,0.03556774704747445,0.013510077429689682,0.021473051461306847,7.928005023608478,0.2460621661534158,0.18011605003229045,0.2518263903651207,,,,
2016-04-12,15.40999984741211,120.05000305175781,96.38999938964844,0.01783352034126162,0.0001666606070513943,0.013138532772956957,7.790396122029716,0.24826971812471785,0.1763765269731392,0.2443117096136528,,,,
2016-04-13,15.4399995803833,118.7699966430664,96.2300033569336,0.0019467704911255712,-0.010662277185778612,-0.0016598820803813696,7.692357504592492,0.24784329556850992,0.1779109262306598,0.24458086179216915,,,,
