Date,Ticker,Open,High,Low,Close,Volume,SMA_7,SMA_21,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,Bollinger_Upper,Bollinger_Lower,Daily_Return,Volatility_7d,Next_Day_Close
2016-02-23,AAPL,21.85314360158173,21.875812491419047,21.43376308625236,21.465499877929688,127770400,21.782546179635183,21.68243508111863,21.72011520218305,21.827291533465637,52.11236935948498,-0.10717633128258797,-0.14993852600026245,22.401531498089895,20.889519031390087,-0.022605279133327993,0.018130068390382538,21.785144805908203
2016-02-23,AMZN,27.77750015258789,27.845500946044922,27.26650047302246,27.64699935913086,81016000,26.675857271466935,27.14033335731143,26.76529506479457,27.363824459848793,50.23000992322557,-0.5985293950542214,-0.8962605083528455,31.103668462044197,22.90838159441332,-0.011724790629712767,0.022486007314975038,27.70199966430664
2016-02-23,GOOGL,36.03274551987704,36.27094361594726,35.51515666338139,35.59554672241211,41332000,35.7474730355399,36.13256363641648,35.810891951678286,36.01990888855223,28.84687145691973,-0.20901693687394385,-0.219158132599515,38.43921818962744,33.79857287177393,-0.01613071078099293,0.01515260413983985,35.774696350097656
2016-02-23,META,106.10878877930001,106.72449061756997,104.39079389054021,104.72843170166016,25319300,103.488525390625,103.976073492141,103.60717353725322,102.39031090977217,34.031433829592515,1.2168626274810492,1.3189660352514943,115.82916543004171,92.88688223841532,-0.015864149761668944,0.019720446017919845,106.13858795166016
2016-02-23,MSFT,46.15851424812679,46.18497009599772,44.95913313679009,45.13551330566406,28895300,45.54244014195034,45.30389967418852,45.301104350847396,45.26295988703768,42.87788213741293,0.038144463809715035,-0.0965338848721369,48.143897631071646,42.459504315949836,-0.027920253667377493,0.01916077497400211,45.29423904418945
2016-02-23,NVDA,0.7627558113324195,0.778123124103679,0.7590968996457252,0.7708053588867188,369380000,0.7107996940612793,0.6835033098856608,0.7042682583090004,0.6910657007629264,67.87877262054356,0.013202557546074023,-0.0017972681788171966,0.7807193667416549,0.5853138654704119,0.002537825507751057,0.02802450660802561,0.776171863079071
2016-02-24,AAPL,21.304557903212412,21.848618417243408,21.154940051185555,21.785144805908203,145022800,21.85087857927595,21.65217381431943,21.730119756602306,21.82416955364657,50.81384639416396,-0.09404979704426353,-0.13876078020906268,22.23952367500107,20.97557813926895,0.014891101059666845,0.018822479840198903,21.934757232666016
2016-02-24,AMZN,27.287500381469727,27.713499069213867,26.657499313354492,27.70199966430664,124634000,27.01128578186035,27.039166677565802,26.909403464719507,27.38887447499382,57.060307947593714,-0.47947101027431316,-0.8129026087371392,30.743808520421588,23.032191502466596,0.0019893770192320748,0.022784383888060547,27.75749969482422
2016-02-24,GOOGL,35.26405492416314,35.79057900104926,34.83777895976725,35.774696350097656,37092000,35.84679412841797,36.10250509352911,35.80532339758896,36.00174499681485,38.37169741442624,-0.19642159922589286,-0.21461082592479058,38.40772106205408,33.76610362971839,0.005032922491193137,0.015166311699760284,36.1826171875
2016-02-24,META,103.48711112935595,106.20810206989196,102.02730707001729,106.13858795166016,34412400,104.17941284179688,104.44281260172527,103.99662190870045,102.66796106102314,39.68028615025454,1.3286608476773125,1.3209049977366578,115.73352728457901,93.92990273861436,0.013464884626718243,0.019853213783626932,107.32032775878906
