0_人,0.9826,0.5594,0.8,,0.969,0.5952,0.8,,0.9826,0.5594,,,,,0.9826,0.5594,,,,
1_天空,0.960674157,0.66023166,0.75,,0.951388889,0.528957529,0.7,,0.931174089,0.888030888,,,,,0.960674157,0.66023166,,,,
10_人脸,0.9485,0.4526,0.7,,0.925925926,0.699300699,0.7,,0.9485,0.4526,,,,,0.9485,0.4526,,,,
100_浴室,0.975757576,0.800995025,0.75,,0.977272727,0.855721393,0.75,,0.9758,0.801,,,,,0.975757576,0.800995025,,,,0.978572794
1000_珊瑚礁,0.984536082,0.979487179,0.75,,0.984536082,0.979487179,0.65,,0.951219512,1,,,,,0.984536082,0.979487179,,,,
1001_熔岩,0.95,0.994764398,0.65,,0.95959596,0.994764398,0.65,,0.95,0.994764398,,,,,0.95,0.994764398,,,,
1002_擀面杖,0.989247312,0.963350785,0.75,,0.978947368,0.948979592,0.65,,0.98,0.98989899,,,,,0.989247312,0.963350785,,,,
1003_榨汁机,0.959390863,0.964285714,0.65,,0.967741935,0.918367347,0.65,,0.959390863,0.964285714,,,,,0.959390863,0.964285714,,,,
1004_烤肉架,0.994444444,0.913265306,0.75,,0.994680851,0.939698492,0.65,,0.984693878,0.969849246,,,,,0.994444444,0.913265306,,,,
1005_水族箱,0.937142857,0.916201117,0.75,,0.92972973,0.934782609,0.65,,0.883495146,0.989130435,,,,,0.937142857,0.916201117,,,,
1006_鱼缸,0.984042553,0.968586387,0.75,,0.974619289,0.989690722,0.65,,0.955665025,1,,,,,0.984042553,0.968586387,,,,
1007_大坝,1,0.995,0.65,,1,0.975,0.65,,1,0.995,,,,,1,0.995,,,,
1008_店面,0.956097561,0.98,0.65,,0.994475138,0.9,0.65,,0.956097561,0.98,,,,,0.956097561,0.98,,,,
1009_火车站,0.979274611,0.969230769,0.75,,0.979695431,0.979695431,0.65,,0.960784314,0.994923858,,,,,0.979274611,0.969230769,,,,
101_头盔,1,0.864197531,0.75,,1,0.87654321,0.7,,0.946745562,0.987654321,,,,,1,0.864197531,,,,
1010_码头,0.994117647,0.849246231,0.75,,0.994318182,0.879396985,0.65,,0.966019417,1,,,,,0.994117647,0.849246231,,,,
1011_纪念碑,0.980295567,0.995,0.75,,0.975490196,0.995,0.65,,0.930232558,1,,,,,0.980295567,0.995,,,,
1012_金字塔,0.770408163,1,0.65,,0.788359788,0.986754967,0.65,,0.770408163,1,,,,,0.770408163,1,,,,
1013_鸟窝,0.984375,0.964285714,0.65,,0.978947368,0.948979592,0.65,,0.984375,0.964285714,,,,,0.984375,0.964285714,,,,
1014_便利贴,0.960784314,0.984924623,0.65,,0.979057592,0.939698492,0.65,,0.960784314,0.984924623,,,,,0.960784314,0.984924623,,,,
1015_信用卡,0.968911917,0.968911917,0.75,,0.969230769,0.964285714,0.65,,0.928571429,0.994897959,,,,,0.968911917,0.968911917,,,,
1016_储蓄卡,0.964646465,0.979487179,0.65,,0.973684211,0.758974359,0.65,,0.964646465,0.979487179,,,,,0.964646465,0.979487179,,,,
1017_日历,0.988950276,0.922680412,0.75,,0.983333333,0.898477157,0.9,,0.937198068,0.984771574,,,,,0.988950276,0.922680412,,,,
1018_杂志,0.975369458,0.99,0.65,,1,0.909547739,0.65,,0.975369458,0.99,,,,,0.975369458,0.99,,,,
1019_口罩,1,0.908108108,0.75,,0.988505747,0.87755102,0.65,,0.935,0.935,,,,,1,0.908108108,,,,
102_路灯,0.9836,0.9,0.7,,1,0.9,0.65,,0.825,0.99,,,,,0.9836,0.9,,,,
1020_和服,0.994652406,0.939393939,0.75,,0.994764398,0.95,0.65,,0.925925926,1,,,,,0.994652406,0.939393939,,,,
1021_夹克衫,1,0.875,0.66,,1,0.85,0.65,,0.942857143,0.99,,,,,1,0.875,,,,
1022_实验服,0.994285714,0.887755102,0.75,,0.983695652,0.909547739,0.65,,0.931034483,0.949748744,,,,,0.994285714,0.887755102,,,,
1023_帽衫,1,0.87244898,0.75,,0.994382022,0.889447236,0.65,,0.979166667,0.94,,,,,1,0.87244898,,,,
1025_浴衣,0.993548387,0.785714286,0.75,,0.993975904,0.833333333,0.65,,0.989473684,0.94,,,,,0.993548387,0.785714286,,,,
1026_披风,0.994623656,0.925,0.65,,1,0.865,0.65,,0.994623656,0.925,,,,,0.994623656,0.925,,,,
1027_围兜,0.973544974,0.92,0.65,,1,0.765306122,0.65,,0.973544974,0.92,,,,,0.973544974,0.92,,,,
1028_拖鞋,0.989528796,0.945,0.65,,1,0.885,0.65,,0.989528796,0.945,,,,,0.989528796,0.945,,,,
1029_枫树,0.983957219,0.929292929,0.75,,0.994845361,0.969849246,0.65,,0.78968254,1,,,,,0.983957219,0.929292929,,,,
103_裤子,0.9787,0.46,0.67,,1,0.255,0.65,,0.836820084,1,,,,,0.9787,0.46,,,,
1030_康乃馨,0.99,0.994974874,0.65,,0.994949495,0.989949749,0.65,,0.99,0.994974874,,,,,0.99,0.994974874,,,,
1031_水仙花,0.984536082,0.974489796,0.75,,0.97,0.989795918,0.65,,0.965517241,1,,,,,0.984536082,0.974489796,,,,
1032_护目镜,1,0.924324324,0.75,,0.994350282,0.888888889,0.65,,0.947368421,0.99,,,,,1,0.924324324,,,,
1033_望远镜,1,0.936842105,0.75,,1,0.949238579,0.65,,0.984693878,0.974747475,,,,,1,0.936842105,,,,
1034_盒式磁带,0.994382022,0.907692308,0.75,,0.994535519,0.914572864,0.65,,0.979487179,0.959798995,,,,,0.994382022,0.907692308,,,,
1035_信箱,0.994680851,0.958974359,0.75,,1,0.925,0.65,,0.980099502,0.985,,,,,0.994680851,0.958974359,,,,
1036_喷水壶,1,0.916666667,0.75,,0.994680851,0.935,0.65,,0.97382199,0.93,,,,,1,0.916666667,,,,
1037_存钱罐,0.982142857,0.873015873,0.75,,0.972972973,0.757894737,0.65,,0.957894737,0.957894737,,,,,0.982142857,0.873015873,,,,
1038_热水瓶,0.93373494,0.890804598,0.75,,0.952380952,0.777777778,0.65,,0.901554404,0.966666667,,,,,0.93373494,0.890804598,,,,
1039_纸箱,0.975490196,1,0.75,,0.970873786,1,0.65,,0.81300813,1,,,,,0.975490196,1,,,,
104_棕榈树,1,0.993939394,0.75,,1,1,0.75,,0.868421053,1,,,,,1,0.993939394,,,,
1040_钱包,0.989637306,0.969543147,0.75,,0.979487179,0.959798995,0.65,,0.965853659,0.994974874,,,,,0.989637306,0.969543147,,,,
1041_体重秤,1,0.870967742,0.75,,0.994152047,0.862944162,0.65,,0.974093264,0.94,,,,,1,0.870967742,,,,
1042_开瓶器,1,0.87027027,0.75,,1,0.844221106,0.65,,0.984455959,0.95,,,,,1,0.87027027,,,,
1044_钳子,1,0.875647668,0.75,,1,0.879396985,0.65,,0.955882353,0.975,,,,,1,0.875647668,,,,
1045_奶嘴,0.992857143,0.755434783,0.75,,1,0.712121212,0.65,,0.961956522,0.893939394,,,,,0.992857143,0.755434783,,,,
1046_鞭炮,0.994,0.852,0.68,,0.994186047,0.87244898,0.65,,0.958549223,0.943877551,,,,,0.994,0.852,,,,
1047_折纸,0.994594595,0.934010152,0.75,,0.994623656,0.929648241,0.65,,0.975490196,0.995,,,,,0.994594595,0.934010152,,,,
1048_管弦乐队,0.994897959,0.979899497,0.75,,0.994974874,0.994974874,0.65,,0.956730769,1,,,,,0.994897959,0.979899497,,,,
1049_马戏团,0.804020101,0.96969697,0.65,,0.830508475,0.890909091,0.65,,0.804020101,0.96969697,,,,,0.804020101,0.96969697,,,,
105_小吃,1,0.132867133,0.75,,0.974358974,0.226190476,0.65,,0.87755102,0.505882353,,,,,1,0.132867133,,,,
1050_魔术,0.956521739,0.894308943,0.75,,0.957627119,0.911290323,0.65,,0.915384615,0.959677419,,,,,0.956521739,0.894308943,,,,
1051_体操,0.901554404,0.97752809,0.65,,0.938461538,0.689265537,0.65,,0.901554404,0.97752809,,,,,0.901554404,0.97752809,,,,
1052_跳伞,0.958333333,0.968421053,0.75,,0.958974359,0.984210526,0.65,,0.926829268,1,,,,,0.958333333,0.968421053,,,,
1053_蹦极,0.949238579,0.994680851,0.65,,0.951612903,0.941489362,0.65,,0.949238579,0.994680851,,,,,0.949238579,0.994680851,,,,
1054_啦啦操,0.935828877,0.966850829,0.75,,0.928961749,0.939226519,0.65,,0.912820513,0.983425414,,,,,0.935828877,0.966850829,,,,
1055_拼图,0.97752809,0.901554404,0.65,,0.98136646,0.81865285,0.65,,0.97752809,0.901554404,,,,,0.97752809,0.901554404,,,,
1056_积木,0.994219653,0.886597938,0.75,,0.989583333,0.964467005,0.65,,0.950980392,0.97979798,,,,,0.994219653,0.886597938,,,,
1057_跆拳道,0.977011494,0.904255319,0.75,,0.956284153,0.916230366,0.65,,0.934343434,0.968586387,,,,,0.977011494,0.904255319,,,,
1058_象棋,1,0.994923858,0.65,,0.994680851,0.949238579,0.65,,1,0.994923858,,,,,1,0.994923858,,,,
1059_漂流,0.995,0.995,0.75,,0.995,0.995,0.65,,0.99009901,1,,,,,0.995,0.995,,,,
106_钢琴,1,0.982954545,0.75,,0.988636364,0.988636364,0.65,,0.930851064,0.994318182,,,,,1,0.982954545,,,,
1060_跳水,1,0.95959596,0.75,,1,0.985,0.85,,0.980392157,1,,,,,1,0.95959596,,,,
1061_射箭,0.93956044,0.944751381,0.75,,0.937984496,0.664835165,0.85,,0.927835052,0.989010989,,,,,0.93956044,0.944751381,,,,
1062_杠铃,0.811688312,0.88028169,0.75,,0.942,0.4276,0.5,,0.723958333,0.972027972,,,,,0.811688312,0.88028169,,,,
1063_蹦床,0.994565217,0.943298969,0.75,,0.994623656,0.943877551,0.65,,0.994818653,0.974619289,,,,,0.994565217,0.943298969,,,,
1064_煎蛋卷,0.707317073,0.872180451,0.75,,0.786407767,0.595588235,0.65,,0.666666667,0.97810219,,,,,0.707317073,0.872180451,,,,
1065_馄饨,0.958333333,0.953367876,0.75,,0.975903614,0.830769231,0.65,,0.950980392,0.994871795,,,,,0.958333333,0.953367876,,,,
1066_开心果,0.984210526,0.968911917,0.75,,0.984375,0.959390863,0.65,,0.97979798,0.984771574,,,,,0.984210526,0.968911917,,,,
1067_澳洲坚果,0.947368421,0.975903614,0.75,,0.974683544,0.911242604,0.65,,0.845771144,1,,,,,0.947368421,0.975903614,,,,
1068_腰果,0.989949749,0.985,0.65,,0.994871795,0.97,0.65,,0.989949749,0.985,,,,,0.989949749,0.985,,,,
1069_番石榴,1,0.958549223,0.75,,0.989637306,0.969543147,0.65,,0.994949495,1,,,,,1,0.958549223,,,,
107_水盆,0.7723,0.78,0.51,,0.8684,0.165,0.5,,0.735159817,0.805,,,,,0.7723,0.78,,,,
1070_李子,0.881355932,0.901734104,0.75,,0.863387978,0.913294798,0.65,,0.862944162,0.98265896,,,,,0.881355932,0.901734104,,,,
1071_杏,0.994252874,0.891752577,0.75,,0.983606557,0.918367347,0.65,,0.965346535,0.994897959,,,,,0.994252874,0.891752577,,,,
1072_桔子,0.9719,0.9105,0.68,,0.962566845,0.952380952,0.65,,0.935960591,1,,,,,0.9719,0.9105,,,,
1073_油桃,0.966480447,0.935135135,0.75,,1,0.739130435,0.65,,0.929648241,0.994623656,,,,,0.966480447,0.935135135,,,,
1075_扇贝,0.92972973,0.955555556,0.75,,0.926701571,0.967213115,0.85,,0.909547739,0.989071038,,,,,0.92972973,0.955555556,,,,
1076_金枪鱼,0.978378378,0.952631579,0.75,,0.978494624,0.957894737,0.65,,0.969072165,0.989473684,,,,,0.978378378,0.952631579,,,,
1077_冰棒,1,0.870466321,0.75,,0.994219653,0.864321608,0.65,,0.989417989,0.939698492,,,,,1,0.870466321,,,,
1078_排骨,0.989949749,0.989949749,0.65,,0.98974359,0.969849246,0.85,,0.989949749,0.989949749,,,,,0.989949749,0.989949749,,,,
1079_烤肉串,0.9943,0.8872,0.68,,0.989010989,0.923076923,0.65,,0.984615385,0.984615385,,,,,0.9943,0.8872,,,,
108_蔬菜,1,0.714975845,0.75,,0.98816568,0.802884615,0.65,,0.879310345,0.966824645,,,,,1,0.714975845,,,,
1080_火腿,1,0.953367876,0.75,,1,0.949748744,0.65,,0.99,0.994974874,,,,,1,0.953367876,,,,
1081_回眸,1,0.25,0.7,,0.4118,0.875,0.65,,0.6,0.75,,,,,1,0.25,,,,
1082_布丁,0.817073171,0.917808219,0.75,,0.8855,0.8855,0.85,,0.753768844,0.986842105,,,,,0.817073171,0.917808219,,,,
1083_珍珠奶茶,1,0.963541667,0.75,,1,0.845360825,0.65,,0.960199005,0.994845361,,,,,1,0.963541667,,,,
1084_DJ,0.989071038,0.918781726,0.75,,0.983870968,0.924242424,0.65,,0.98989899,0.98989899,,,,,0.989071038,0.918781726,,,,
1085_斗牛犬,0.930348259,1,0.9,,0.922651934,0.893048128,0.9,,0.930348259,1,,,,,0.930348259,1,,,,
1086_獒,0.994652406,0.958762887,0.75,,0.994736842,0.974226804,0.85,,0.979487179,0.984536082,,,,,0.994652406,0.958762887,,,,
1087_拉布拉多寻回犬,0.99,0.994974874,0.65,,0.989847716,0.979899497,0.65,,0.99,0.994974874,,,,,0.99,0.994974874,,,,
1088_萨摩耶,0.994974874,0.99,0.9,,0.994764398,0.95,0.9,,0.994974874,0.99,,,,,0.994974874,0.99,,,,
1089_秋田犬,0.924418605,0.893258427,0.75,,0.940298507,0.707865169,0.85,,0.885572139,1,,,,,0.924418605,0.893258427,,,,
109_水果,0.975903614,0.604477612,0.75,,0.984848485,0.481481481,0.75,,0.818791946,0.903703704,,,,,0.975903614,0.604477612,,,,
1090_狸花猫,0.949494949,0.989473684,0.65,,0.948863636,0.878947368,0.65,,0.949494949,0.989473684,,,,,0.949494949,0.989473684,,,,
1091_波斯猫,0.976608187,0.878947368,0.75,,0.966101695,0.9,0.85,,0.949748744,0.994736842,,,,,0.976608187,0.878947368,,,,
1092_英国短毛猫,0.9661,0.9243,0.7,,0.965909091,0.918918919,0.65,,0.923469388,0.978378378,,,,,0.9661,0.9243,,,,
1093_美国短毛猫,0.929577465,0.862745098,0.75,,0.990196078,0.660130719,0.65,,0.768844221,1,,,,,0.929577465,0.862745098,,,,
1094_暹罗猫,0.989361702,0.953846154,0.75,,0.979381443,0.974358974,0.65,,0.975,1,,,,,0.989361702,0.953846154,,,,
1095_布偶猫,0.990049751,0.995,0.65,,0.994871795,0.97,0.65,,0.990049751,0.995,,,,,0.990049751,0.995,,,,
1096_斯芬克斯猫,0.989637306,0.969543147,0.75,,0.994818653,0.974619289,0.65,,0.98974359,0.979695431,,,,,0.989637306,0.969543147,,,,
1097_苏格兰折耳猫,0.994736842,0.949748744,0.75,,0.994845361,0.969849246,0.9,,0.985148515,1,,,,,0.994736842,0.949748744,,,,
1098_缅因猫,1,0.985,0.75,,1,0.96,0.65,,1,1,,,,,1,0.985,,,,
1099_金丝猴,0.990049751,1,0.65,,0.989847716,0.979899497,0.65,,0.990049751,1,,,,,0.990049751,1,,,,
11_食物,0.969924812,0.52016129,0.65,,0.971223022,0.555555556,0.65,,0.969924812,0.52016129,,,,,0.969924812,0.52016129,,,,
110_灯塔,0.994923858,0.98,0.75,,0.994974874,0.99,0.75,,0.994923858,0.98,,,,,0.994923858,0.98,,,,
1100_猕猴,0.984693878,0.979695431,0.75,,0.989583333,0.964467005,0.65,,0.975247525,1,,,,,0.984693878,0.979695431,,,,
1101_猿猴,0.781456954,0.900763359,0.75,,0.883,0.6587,0.85,,0.824427481,0.824427481,,,,,0.781456954,0.900763359,,,,
1103_张开双手,0.764705882,0.8125,0.75,,1,0.375,0.9,,0.708333333,1,,,,,0.764705882,0.8125,,,,
1104_鹅,0.941176471,0.951351351,0.75,,0.954022989,0.882978723,0.65,,0.95505618,0.904255319,,,,,0.941176471,0.951351351,,,,
1105_猫打滚,1,0.666666667,0.65,,1,0.833333333,0.65,,1,0.666666667,,,,,1,0.666666667,,,,
1106_猫吃喝,0.851648352,0.950920245,0.75,,0.894039735,0.823170732,0.75,,0.872611465,0.835365854,,,,,0.851648352,0.950920245,,,,
1107_猫撑懒腰,0.788235294,0.87012987,0.75,,0.961538462,0.649350649,0.65,,0.894736842,0.662337662,,,,,0.788235294,0.87012987,,,,
1108_猫奔跑,0.945945946,0.921052632,0.65,,0.944444444,0.894736842,0.9,,0.945945946,0.921052632,,,,,0.945945946,0.921052632,,,,
1109_猫跳跃,0.981132075,0.981132075,0.65,,0.99047619,0.981132075,0.65,,0.981132075,0.981132075,,,,,0.981132075,0.981132075,,,,
111_篮球,0.994594595,0.92,0.65,,0.994413408,0.89,0.65,,0.994594595,0.92,,,,,0.994594595,0.92,,,,
1110_猫睡,0.994252874,0.873737374,0.65,,0.994252874,0.878172589,0.65,,0.994252874,0.873737374,,,,,0.994252874,0.873737374,,,,
1111_狗打滚,1,0.857142857,0.75,,1,0.714285714,0.65,,1,0.857142857,,,,,1,0.857142857,,,,
1112_狗吃喝,0.940740741,0.76969697,0.65,,0.923664122,0.733333333,0.65,,0.940740741,0.76969697,,,,,0.940740741,0.76969697,,,,
1113_狗撑懒腰,0.916666667,0.814814815,0.75,,0.92,0.851851852,0.65,,0.916666667,0.814814815,,,,,0.916666667,0.814814815,,,,
1114_狗奔跑,0.944751381,0.93956044,0.75,,0.926701571,0.972527473,0.85,,0.92746114,0.983516484,,,,,0.944751381,0.93956044,,,,
1115_狗跳跃,0.98540146,0.894039735,0.75,,0.992805755,0.913907285,0.65,,0.98540146,0.894039735,,,,,0.98540146,0.894039735,,,,
1116_狗睡,1,0.99,0.6,,0.994845361,0.965,0.65,,1,0.96,,,,,1,0.99,,,,
1117_红树林,1,0.909547739,0.75,,0.994764398,0.954773869,0.65,,0.984375,0.949748744,,,,,1,0.909547739,,,,
1118_梧桐树,1,0.95,0.65,,1,0.955,0.85,,1,0.95,,,,,1,0.95,,,,
