place_id,date,loc,input_lat,input_lon,start_date,end_date,mapped_centroid_lat,mapped_centroid_lon,distance_km,air_temp_max_c,air_temp_min_c,air_temp_avg_c,soil_temp_c,precip_total_mm,humidity_mean_pct,soil_moisture_mean_m3m3,sun_duration_min
gridpoint_0027.70000_-080.40000,2025-10-01,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,29.749998092651367,23.530000686645508,26.468332290649414,26.814247131347656,1.8000000715255737,81.80068969726562,0.32981252670288086,713.9999389648438
gridpoint_0027.70000_-080.40000,2025-10-02,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,28.35999870300293,24.369998931884766,26.1079158782959,26.22504234313965,2.700000047683716,78.94363403320312,0.3318708539009094,712.0
gridpoint_0027.70000_-080.40000,2025-10-03,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,28.599998474121094,24.540000915527344,26.309999465942383,26.2152099609375,3.5,77.40532684326172,0.3264458179473877,710.9999389648438
gridpoint_0027.70000_-080.40000,2025-10-04,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,28.90999984741211,24.759998321533203,26.530832290649414,26.293792724609375,7.5,80.56770324707031,0.329462468624115,708.9999389648438
gridpoint_0027.70000_-080.40000,2025-10-05,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,29.509998321533203,25.6200008392334,27.099584579467773,26.717748641967773,7.1999993324279785,83.41825103759766,0.3464999496936798,707.9999389648438
gridpoint_0027.70000_-080.40000,2025-10-06,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,28.759998321533203,25.819997787475586,27.012914657592773,26.686664581298828,8.699999809265137,84.77396392822266,0.3641291856765747,705.9999389648438
gridpoint_0027.70000_-080.40000,2025-10-07,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,29.569997787475586,25.829999923706055,27.323331832885742,26.97191619873047,3.5,80.70392608642578,0.3619958460330963,705.0
gridpoint_0027.70000_-080.40000,2025-10-08,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,30.35999870300293,25.110000610351562,27.64583396911621,27.0449161529541,3.1000001430511475,78.15079498291016,0.35112079977989197,702.9999389648438
gridpoint_0027.70000_-080.40000,2025-10-09,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,30.209997177124023,24.049997329711914,26.304996490478516,26.7707462310791,24.700000762939453,86.4749526977539,0.36715829372406006,702.0
gridpoint_0027.70000_-080.40000,2025-10-10,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,27.94999885559082,23.68000030517578,25.242631912231445,25.913785934448242,33.69999694824219,88.15634155273438,0.3960999846458435,699.9999389648438
gridpoint_0027.70000_-080.40000,2025-10-11,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,23.350000381469727,22.770000457763672,22.99399757385254,24.78879737854004,0.0,84.13528442382812,0.37685996294021606,699.0
gridpoint_0027.70000_-080.40000,2025-10-12,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,27.68000030517578,20.040000915527344,23.582082748413086,24.54754066467285,0.0,77.97083282470703,0.358162522315979,696.9999389648438
gridpoint_0027.70000_-080.40000,2025-10-13,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,28.559999465942383,19.40999984741211,23.970413208007812,24.16437530517578,0.0,71.2782974243164,0.33646664023399353,696.0
gridpoint_0027.70000_-080.40000,2025-10-14,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,28.939998626708984,20.42999839782715,24.700414657592773,24.325666427612305,0.0,70.14232635498047,0.3181000053882599,694.0
gridpoint_0027.70000_-080.40000,2025-10-15,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,28.35999870300293,21.14999771118164,24.82208251953125,24.628999710083008,0.20000000298023224,72.84110260009766,0.30388328433036804,693.0
gridpoint_0027.70000_-080.40000,2025-10-16,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,28.759998321533203,21.809999465942383,25.05457878112793,24.814416885375977,0.800000011920929,74.93020629882812,0.29774993658065796,690.0
gridpoint_0027.70000_-080.40000,2025-10-17,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,27.219999313354492,23.440000534057617,25.069580078125,24.74774742126465,0.0,61.59941864013672,0.28497499227523804,688.9999389648438
gridpoint_0027.70000_-080.40000,2025-10-18,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,27.770000457763672,21.319997787475586,24.298330307006836,24.032581329345703,0.0,62.064884185791016,0.2707749605178833,688.0
gridpoint_0027.70000_-080.40000,2025-10-19,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,30.209997177124023,20.40999984741211,25.26166343688965,24.49079132080078,0.0,73.49696350097656,0.25952497124671936,685.9999389648438
gridpoint_0027.70000_-080.40000,2025-10-20,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,29.1200008392334,21.93000030517578,25.48000144958496,25.36050033569336,0.9999999403953552,81.69860076904297,0.25394997000694275,685.0
gridpoint_0027.70000_-080.40000,2025-10-21,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,29.659997940063477,22.6200008392334,25.871246337890625,25.81899642944336,1.6000001430511475,82.12140655517578,0.2558792531490326,682.9999389648438
gridpoint_0027.70000_-080.40000,2025-10-22,27.724963_-80.445282,27.724963,-80.445282,2025-10-01,2025-10-22,27.700000762939453,-80.4000015258789,5.250995305074899,30.40999984741211,22.259998321533203,25.896249771118164,25.92125129699707,0.0,78.35314178466797,0.25218334794044495,680.9999389648438
gridpoint_0029.30000_-082.10000,2022-11-08,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,26.995193481445312,19.645601272583008,22.529481887817383,22.70631980895996,0.10800036042928696,76.75074768066406,0.12633267045021057,652.5999755859375
gridpoint_0029.30000_-082.10000,2022-11-09,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,21.28559684753418,17.82079315185547,19.569862365722656,21.01165771484375,3.0680041313171387,79.50198364257812,0.12537787854671478,650.7999877929688
gridpoint_0029.30000_-082.10000,2022-11-10,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,22.44879913330078,19.000001907348633,21.120933532714844,21.20589256286621,58.6600341796875,94.22525787353516,0.2811082899570465,649.7999877929688
gridpoint_0029.30000_-082.10000,2022-11-11,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,26.86359977722168,20.43160057067871,23.173049926757812,22.622447967529297,1.5639889240264893,86.24476623535156,0.2855430841445923,648.0
gridpoint_0029.30000_-082.10000,2022-11-12,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,27.090803146362305,18.216812133789062,21.786405563354492,21.854202270507812,0.0,81.94762420654297,0.2630248963832855,646.7999877929688
gridpoint_0029.30000_-082.10000,2022-11-13,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,20.754793167114258,14.50198745727539,18.3633975982666,19.83810806274414,0.3919966220855713,80.46621704101562,0.2502461075782776,645.7999877929688
gridpoint_0029.30000_-082.10000,2022-11-14,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,24.235994338989258,12.538789749145508,18.130359649658203,18.56597137451172,0.0,72.2884521484375,0.2398226112127304,644.5999755859375
gridpoint_0029.30000_-082.10000,2022-11-15,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,27.120397567749023,17.25879669189453,21.85097885131836,20.92266082763672,0.0,85.07984924316406,0.23272845149040222,643.0
gridpoint_0029.30000_-082.10000,2022-11-16,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,22.782793045043945,14.426395416259766,20.590660095214844,21.573944091796875,0.6199982166290283,84.10974884033203,0.23032130300998688,641.7999877929688
gridpoint_0029.30000_-082.10000,2022-11-17,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,17.27199363708496,9.225597381591797,12.579679489135742,15.595098495483398,0.0,51.33134460449219,0.22072528302669525,640.0
gridpoint_0029.30000_-082.10000,2022-11-18,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,17.001998901367188,7.954793453216553,11.187381744384766,13.380289077758789,0.0,53.42947769165039,0.21130412817001343,639.5999755859375
gridpoint_0029.30000_-082.10000,2022-11-19,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,18.229583740234375,8.263998985290527,12.701910018920898,13.609763145446777,0.06800402700901031,64.5790786743164,0.20359112322330475,637.7999877929688
gridpoint_0029.30000_-082.10000,2022-11-20,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,12.436399459838867,9.03640079498291,10.526884078979492,12.86711311340332,6.3159942626953125,78.09455871582031,0.2178206741809845,636.7999877929688
gridpoint_0029.30000_-082.10000,2022-11-21,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,23.10519027709961,9.885595321655273,16.07312774658203,15.045583724975586,0.0,83.80776977539062,0.22625824809074402,635.7999877929688
gridpoint_0029.30000_-082.10000,2022-11-22,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,22.32759666442871,15.26879596710205,18.598878860473633,17.93802261352539,0.0,86.94802856445312,0.21766811609268188,634.800048828125
gridpoint_0029.30000_-082.10000,2022-11-23,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,24.08879280090332,16.489994049072266,19.513893127441406,19.161710739135742,0.399993896484375,84.57122039794922,0.21397362649440765,633.0
gridpoint_0029.30000_-082.10000,2022-11-24,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,25.664398193359375,17.90199851989746,20.988210678100586,20.099462509155273,1.2720015048980713,91.20866394042969,0.21262246370315552,632.7999877929688
gridpoint_0029.30000_-082.10000,2022-11-25,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,27.60199737548828,18.975605010986328,22.594831466674805,21.50994300842285,0.11200390756130219,89.20637512207031,0.2135351002216339,631.5999755859375
gridpoint_0029.30000_-082.10000,2022-11-26,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,24.393596649169922,20.184791564941406,21.670127868652344,21.247175216674805,0.0,91.6142807006836,0.21098481118679047,630.7999877929688
gridpoint_0029.30000_-082.10000,2022-11-27,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,26.393600463867188,16.474401473999023,22.332782745361328,21.653282165527344,0.33999940752983093,85.82096862792969,0.21348656713962555,629.7999877929688
gridpoint_0029.30000_-082.10000,2022-11-28,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,24.913999557495117,11.792810440063477,17.584869384765625,18.351688385009766,0.0,76.85260009765625,0.21048389375209808,628.0
gridpoint_0029.30000_-082.10000,2022-11-29,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,26.337196350097656,10.880001068115234,18.766817092895508,18.04994773864746,0.0,76.50508117675781,0.2002175897359848,627.7999877929688
gridpoint_0029.30000_-082.10000,2022-11-30,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,26.03839874267578,16.78839874267578,20.40403175354004,19.825729370117188,0.7680040597915649,84.74897003173828,0.19473746418952942,626.7999877929688
gridpoint_0029.30000_-082.10000,2022-12-01,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,22.286792755126953,11.261189460754395,17.016324996948242,18.223196029663086,0.0,72.83567810058594,0.19179698824882507,626.0
gridpoint_0029.30000_-082.10000,2022-12-02,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,25.78199577331543,12.792404174804688,18.4594669342041,17.945863723754883,0.0,72.28605651855469,0.1844276785850525,625.0
gridpoint_0029.30000_-082.10000,2022-12-03,29.3156056_-82.0797694,29.3156056,-82.0797694,2022-11-08,2022-12-22,29.299999237060547,-82.0999984741211,2.6189245990517427,26.853199005126953,13.428001403808594,19.220151901245117,18.56182289123535,0.0,78.8560791015625,0.17886438965797424,624.7999877929688
