lon,lat,region_land_area,lake_area_fraction_change,reservoir_area_fraction_change,river_area_fraction_change,total_waterarea_fraction_change,population_density,population_density_change,irrigated_area_fraction,irrigated_area_change
32.2469944591065,29.876606260927,1890.8,0.00148106677419,0,0,0.00148106677419,69.9939454993905,25.1378632777943,0,0
32.0251698059943,29.5285231690325,2925.9,0.000138538594915,0,0,0.000138538594915,3.95368913828019,1.41994133571464,0,0
32.4575783876841,29.3576406513193,893.5,0,0,0,0,5.2254328403182,1.87667969721419,0,0
32.1683730166077,28.9333662127617,4217.3,5.2681852879e-05,0,0,5.2681852879e-05,3.79896193848664,1.24308713985124,0,0
33.1696028025208,27.7271106822329,16638.1,0.008034934598392,0,0,0.008034934598392,15.6500774688802,4.60780814073149,0,0
33.7696590573197,26.320890283927,1832.5,0,0,0,0,9.53924006596919,2.80857024860008,0,0
34.415376458438,25.4801087177903,8646.8,0,0,0,0,3.5337711101797,1.0404229694545,0,0
34.7559201047794,24.5139282218226,1955.7,0,0,0,0,0.615015664355194,0.181074666630134,0,0
35.2872078142624,23.8608713725173,6566.3,0.013692531888509,0,0,0.013692531888509,0.779976623687268,0.229642942328735,0,0
34.8971084522454,23.0595528300196,11678.4,0,0,0,0,0.709987982829568,0.209036687439215,0,0
35.5368486580784,22.584353627795,5524.6,0.01947786179592,0,0,0.01947786179592,1.24818392325328,0.36749387110891,0,0
35.9543315219414,21.7052910875964,13728.7,1.820883056e-05,0,0,1.820883056e-05,2.58776493962503,1.5057014350088,0,0
35.336580909057,21.2164400592358,5317.6,0,0,0,0,3.21311955880057,1.90937525404294,0,0
35.9430349348601,21.0186336747849,278,0,0,0,0,3.2327726813529,1.92105398889926,0,0
35.562974999029,20.6850219953869,6101.3,0,0,0,0,3.18622059934858,1.89339072244422,0,0
36.3771648187821,20.6222341349309,5293.5,0,0,0,0,3.17734721061178,1.88811776935745,0,0
35.8414838891469,20.3130408762799,727.8,0,0,0,0,2.9923523913769,1.77818581793589,0,0
35.4614011440015,20.2040669065083,3722.6,0,0,0,0,2.98977023615135,1.77665138666694,0,0
35.9898777264465,19.7974414688074,3608.1,0,0,0,0,2.96620572109893,1.76264832584845,0,0
36.3224933876036,20.0312250777469,3622.9,0,0,0,0,2.97019388500046,1.76501826756098,0,0
36.7546928942549,21.2020562075322,16198.5,0.01096527790163,0,0,0.01096527790163,2.81230467113918,1.58948102424428,0,0
36.6596363443245,19.4710171148715,4584,0.000471364701613,0,0,0.000471364701613,14.6359480377579,8.69731627065318,0,0
37.1748206124125,18.9176427960784,11221.8,0.01299408113369,0,0,0.01299408113369,97.869548797359,58.1583383359364,0.34965034965035,0
37.6480850185536,17.8668465497421,4271.6,0.000594369131125,0,0,0.000594369131125,24.1387178614542,13.5179129374899,3.7735849056604,-0.94339622641505
36.790832350951,17.4341481395217,15364,0,0,0,0,32.9066730112931,15.2998491544272,0,0
37.4934889939332,17.2360956835682,5027.7,0,0,0,0,31.1991239775312,9.35891923793074,0,0
38.1301431338049,16.5306541202461,12507.3,-0.00046082220143,-6.614934804e-06,0,-0.000479903736151,68.625862387723,21.4029694831894,0.98039215686275,-0.65359477124185
37.3113272177552,16.376146129386,8328.8,0,0,0,0,35.1566852624175,5.95284986812001,0,0
37.6960925712935,15.6161914005806,11457.1,0.006799430043975,0,0,0.006799430043975,37.0533034645639,14.0724043872725,0.354609929078,-0.35460992907805
37.0178988267665,15.7503230171478,2095,0,0,0,0,37.7481792959791,16.3263270066291,0,0
38.329501874101,15.1897730621923,2583.2,0,0,0,0,60.95317870037,28.7859754881352,0,0
38.4814704783905,15.4535662399734,2352,0.001314172960221,-0.007007599997351,0,-0.006257963030372,82.6426695471718,33.3418873021392,0,0
37.8869536763115,18.5156434873736,172.6,0.015300330401785,0,0,0.015300330401785,27.0021092214839,16.0458266161823,33.3333333333333,0
37.8994588405062,18.0168495988987,2409.1,0,0,0,0,21.0105623551083,12.4767107051295,1.9230769230769,0
38.5802582464802,17.2235022277551,16424.2,0.02372987571284,0,0,0.02372987571284,41.3469518640447,17.7409052307952,0.25125628140705,0
38.7245395066236,16.1062411717854,2046.4,0,0,0,0,47.8487207453357,19.6151338246206,0,0
39.0891942388435,16.0075611786479,1489.5,0.01183824562817,0,0,0.01183824562817,47.2465399584941,19.3919358519189,0,0
38.9923734458142,15.6918143391694,2236.5,0.000169617855777,0,0,0.000169617855777,54.0707491766599,20.1726297625434,3.44827586206895,-1.7241379310345
39.3327155423806,15.5099496957688,2228.6,-0.010139419325442,0,0,-0.010139419325442,67.0280590743484,27.3639198661353,1.7241379310345,0
39.3410542841447,15.1201029036272,2862.6,0.001926429828814,0,0,0.001926429828814,125.756964669207,56.0831536295895,1.61290322580645,-1.61290322580645
40.0537302360334,15.3023843002343,4886.4,0.150661727514672,0,0,0.150661727514672,31.3555745715319,13.0570467336447,1.9230769230769,0
42.3641539974384,12.7185039819036,32813.9,0.04566253527264,0,0,0.04566253527264,27.5288175755289,7.29292909015102,0,0
42.9114907811231,10.555992082607,4071.9,0,0,0,0,26.9752870862196,10.9596424109341,0,0
43.4854597005334,10.6027868407953,6061.1,0.000141338477011,0,0,0.000141338477011,26.571754985564,10.774638478111,0,0
43.4372335921956,10.0888966447246,3895.6,0,0,0,0,56.1155089216686,22.7548289576868,0,0
43.9692195150446,10.3633445829363,1119.5,0,0,0,0,14.2884856522642,5.79386897862304,0,0
43.8552659978166,9.88123298341137,3876.6,0,0,0,0,42.1199187178032,17.079297026349,0,0
44.2901010668372,10.2166537621091,1709.9,0.003517768566392,0,0,0.003517768566392,37.3911355212318,15.1618125333905,0,0
44.3314056943548,9.80428717458088,3750.6,0,0,0,0,64.1111556013215,25.996571277349,0,0
44.9808394757933,10.1971271438777,5693.7,0.000637282999395,0,0,0.000637282999395,14.2865261240349,5.79307442288545,0,0
45.729089383102,10.1874952768903,5339.9,0.000438798988649,0,0,0.000438798988649,13.1919726846093,5.34924158297839,0,0
45.8699244962694,10.6044058606269,3028.6,0.004472410249261,0,0,0.004472410249261,8.83495595473197,3.5825054365326,0,0
46.4701165044705,10.1302397849731,4797.4,0,0,0,0,7.1276512367448,2.89020673089702,0,0
46.4468776834884,10.6528123040588,477.4,0,0,0,0,6.88604493344934,2.7922372940099,0,0
46.807619078925,10.2956586975319,4169.8,0,0,0,0,7.13254205728527,2.89218993225603,0,0
48.3849537753836,11.0048997935827,14366.9,0.000333466339857,0,0,0.000333466339857,16.8332953169329,6.82576937561881,0,0
50.2850344695144,11.3100032831567,4781.1,0,0,0,0,8.91560092048847,3.61520633239532,0,0
50.7636854003439,11.2382970576486,11102.3,0.014596796319719,0,0,0.014596796319719,7.94014155239802,3.21966519638598,0,0
49.4929050615234,10.4486362084578,28620.5,0,0,0,0,10.60384069848,4.29977433456277,0,0
50.5168834179956,9.78243992493359,7037.8,0.00239376120715,0,0,0.00239376120715,3.13032509802473,1.26932230958138,0,0
48.7266018471511,9.85703878153707,26077.6,0,0,0,0,7.18967118701946,2.91535534660162,0,0
50.4852644635283,9.07780174350666,708.7,0,0,0,0,2.09941442258455,0.851296098905187,0,0
49.5094322350417,9.11725864731936,6517.1,0,0,0,0,6.1635698030108,2.49927927196896,0,0
49.8914836588313,8.59035776823095,7799.8,0,0,0,0,4.81324569308246,1.95173342275231,0,0
49.3077329915249,8.36447565943314,5741.9,0,0,0,0,7.67501336753127,3.11215778725796,0,0
48.1758428244636,8.86901332651281,14646.9,0,0,0,0,7.09931522977105,2.87871670327087,0,0
48.3493648022129,8.3886674869688,6061.3,0,0,0,0,10.8283175425067,4.39079792075948,0,0
47.2909179116782,9.15578913463567,4707.7,0,0,0,0,6.5847783882079,2.67007604958939,0,0
47.5778373926935,9.79287599267737,7765.4,0,0,0,0,6.15517620269461,2.49587573249411,0,0
46.6093195869991,8.85382833029309,5535.5,0,0,0,0,8.13953260289612,3.30051670713203,0,0
46.8745787686465,9.47022420162009,8174,0,0,0,0,5.85019536863658,2.37220839169838,0,0
45.6753363536518,9.49167235991159,9111.6,9.2889379525e-05,0,0,9.2889379525e-05,24.7030654850644,10.0168995127141,0,0
46.1807742983074,9.70384810673444,2951.9,0,0,0,0,12.069029658947,4.89389697792787,0,0
49.8102758249612,7.91242383051948,23.9,0,0,0,0,4.55742119246447,1.84799860087399,0,0
49.3088276119543,7.96292162132599,2737.4,0,0,0,0,6.78724965716833,2.7521765663215,0,0
49.6682925984519,7.61459554047552,988.3,0,0,0,0,5.51297117350713,2.23546662293718,0,0
49.2775934112563,7.67821049781596,2513.9,0,0,0,0,5.98624247811168,2.42737443138219,0,0
49.4751073784827,7.1915924767242,31.3,0,0,0,0,5.45842314680544,2.21334781319189,0,0
49.1663429358532,7.50207411630485,2056.1,0,0,0,0,5.84499148020084,2.37009825650127,0,0
49.2660224717676,7.05543147203623,660.4,0,0,0,0,5.67174851009876,2.29984959180177,0,0
48.8995334876476,7.41342212878726,4430.6,0,0,0,0,5.87954139814944,2.38410797559536,0,0
47.0954189455289,4.03859309367239,17524,-2.7043770906e-05,0,0,-2.7043770906e-05,112.393793539903,45.5748031343623,0,0
42.524828342882,-0.174865200028791,1426.2,-0.000862558735056,0,-0.017197528739944,-0.021019626540428,46.7181601758057,18.9438480445537,0,0
42.6755742589102,0.0919412174561155,619.5,0.050949525856588,0,0.048854178953485,0.101351217871174,97.9162895935403,39.7042883929945,0,0
41.7723303913839,0.239255423217569,14434.3,0.017470750694263,0,0,0.017470750694263,6.19585227588573,3.1166447261112,0,0
43.2678700336595,1.39815554672355,23961.1,-0.047760273928427,0,0,-0.047760273928427,29.2972592151177,11.87980910759,0,0
42.5233836361906,1.50308917598542,9994.2,0.099657637066835,0,0.00317782109473,0.094383197980803,15.9413369902926,6.46408727773015,0,0
42.2168557631036,0.883842128620879,2065.8,0,0,0,0,3.12644643062935,1.26774953704038,0,0
41.569198930346,0.558807325093513,2146.6,0,0,0,0,3.13260679930063,1.27024751712256,0,0
41.9244979179016,0.747735101954731,151.8,0,0,0,0,3.10852265797742,1.2604815796587,0,0
42.0036814912421,1.33873084250436,5003.7,0,0,0,0,8.90577450571823,3.61122180611395,0,0
41.698732554158,1.37649831749669,1931.7,0,0,0,0,9.64378513990922,3.91047934280726,0,0
39.8578329632727,2.16626587273299,66567.7,0.000339828156901,0,0,0.000339828156901,23.5431579712036,17.1050673288304,0,0
40.4737070503946,0.108741529975339,3836.5,0.00036115497845,0,0,0.00036115497845,102.877309584857,82.994857844661,0,0
40.248175212651,0.754432031198055,8577,0,0,0,0,12.7954646638186,10.3118278284277,0,0
44.7838770038341,1.9348784303957,4067.6,0.01256021424686,0,0,0.01256021424686,67.0659404694712,27.1947134026432,0,0
43.6577099242433,1.97734896730967,4992.7,-0.003851242152094,0,0,-0.003851242152094,20.9340514770354,8.48859386278674,0,0
40.4576335899338,2.98999712807677,20762.8,0,0,0,0,48.7082285348876,37.3390049253918,0,0
41.2575024082079,2.79387524482558,14619.8,0,0,0,0,56.2545158274384,43.5027265500924,0,0
45.0118116303939,2.72215316592113,9154.3,0.028189697104593,0,0,0.028189697104593,55.1983652617734,22.3825046819066,0.4854368932039,0.4854368932039
44.0727142627094,1.75610824498473,433.2,0,0,0,0,44.8481093020981,18.1855569839037,0,0
39.2008374741519,0.794914423631659,12864.4,0,0,0,0,23.4673532007928,17.9873002983669,0,0
39.4874668854836,0.249039248218695,5838.4,0,0,0,0,25.6398895235054,20.6778475622399,0,0
42.3715743784136,2.72279742867584,12965.3,0.000250483858044,0,-0.040721068839835,-0.03947083942033,18.0318038267548,7.31175519113115,0,0
42.7893070120524,2.51000797067513,3028.5,0.001732262597784,0,0,0.001732262597784,27.9107557145286,11.3175927790868,0,0
43.8281728281589,2.3645028079479,5952.1,0,0,0,0,20.4883974750216,8.30788469092664,0,0
44.0703809514377,2.44983990218221,3509.3,0,0,0,0,29.7104800277052,12.0473669411821,0,0
44.6584387470224,3.18491455607594,18231.7,-1.504324751e-06,0,0,-1.504324751e-06,26.2792943537265,10.6560479705847,0,0
43.9697470002592,3.00445949520367,4789.1,0.000137418580003,0,0,0.000137418580003,27.5477420098126,11.1703935582227,0,0
37.4573705135302,0.484530130240182,22823.2,0.003155771740642,0,0,0.003155771740642,52.217543850074,16.7168987335941,0.3717472118959,-0.3717472118959
39.00658466595,1.30290465161513,898.4,0,0,0,0,1.98745293441566,0.509990585846818,0,0
45.6078052819666,3.43131637595272,4302,0.119239907024389,0,0.002129414620248,0.123372026308522,33.3455485880846,13.5213587453675,0,0
45.8079050796651,3.00470792193122,4298,0.046533469810078,0,0,0.046533469810078,62.1601325372809,25.2054467688277,0,0
38.2720181657943,1.24653897026848,5417.9,0,0,0,0,1.44982593109464,0.442991410860396,0,0
38.9081333783424,1.35581224255437,51.6,0,0,0,0,0.908950128296549,0.233241254969161,0,0
38.2897837177284,2.16005308053313,12437.8,0.002112247917245,0,0,0.002112247917245,5.03590263744148,1.31543261100005,0,0
38.4947188252936,1.64408379253583,1117.6,0,0,0,0,0.480494453260407,0.123297334498671,0,0
43.0420439911701,3.23413409064956,2805.9,0,0,0,0,25.0421140905907,10.1543810838405,0,0
42.5,3.36041666666669,0.4,0,0,-3.56597341896758,-3.56597341896758,12.5728267491165,5.09818285946571,0,0
42.6000782537942,3.45481214138671,459.8,0,0,-0.145110558242902,-0.145110558242902,12.1620800703595,4.93162818139613,0,0
41.9733954438142,3.16832692200422,3657.5,-0.000217585664672,0,0,-0.000217585664672,12.6688929870042,5.13713686852445,0,0
43.4176458854317,3.73032876503801,10726.5,0,0,0,0,32.0021086822483,12.976604372406,0,0
42.7487193160062,3.83215627730115,2898.5,0,0,-0.072250023481973,-0.072250023481973,13.358289283659,5.41668164304398,0,0
37.719137727314,1.3091125045503,5769.6,0,0,0,0,4.68214551607768,1.84193849765824,0,0
37.5522051744472,1.66659284196585,3628.2,0.000693210355553,0,0,0.000693210355553,5.89631398082302,2.10049654462738,0,0
39.0470151977126,3.90464389115246,7893.4,0.000844577376984,0,0,0.000844577376984,21.1019037837123,9.12854019184443,0,0
39.472270764817,4.27517942927041,4928.6,0,0,0,0,17.3367057677499,7.2745846031171,0,0
42.5325351458013,4.690407967243,10533.6,0.000136367656235,0,-0.02788979749436,-0.028454915213874,16.1692141164288,6.60050748848486,0,0
43.2463045712279,4.6300657825715,15098.2,0.001311240323469,0,0,0.001311240323469,11.0278460992126,4.48335895719487,0,0
44.2580665892675,4.20177663098047,3314.3,0.001236310716092,0,0,0.001236310716092,24.2915143738781,9.85001880078146,0,0
44.1980753907968,3.91458673768037,2549.4,0,0,0,0,29.1804863673954,11.8324585287133,0,0
44.6614039295354,4.37325948659437,7146,0.000178558862295,0,0,0.000178558862295,12.0349782779709,4.88008940676965,0,0
45.3409379690284,4.47809768832235,8290.7,0.001251094309236,0,0,0.001251094309236,16.7219529277356,6.78062091944125,0,0
41.9680814088991,4.19956717727842,402.4,0,0,-0.088414107386037,-0.088414107386037,18.5227151964578,7.57361768965219,0,0
